external_id	msigdbr_id	db	gs_name	gs_description
GO:0042987	M23575	GO	GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	The chemical reactions and pathways resulting in the breakdown of amyloid precursor protein (APP), the precursor of amyloid-beta, a glycoprotein associated with Alzheimer's disease. [GOC:go_curators]
GO:0042982	M14901	GO	GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS	The chemical reactions and pathways involving amyloid precursor protein (APP), the precursor of amyloid-beta, a glycoprotein associated with Alzheimer's disease. [GOC:go_curators]
GO:0042640	M42784	GO	GOBP_ANAGEN	The growth phase of the hair cycle. Lasts, for example, about 3 to 6 years for human scalp hair. [PMID:12230507]
GO:0048532	M11732	GO	GOBP_ANATOMICAL_STRUCTURE_ARRANGEMENT	The process that gives rise to the configuration of the constituent parts of an anatomical structure. This process pertains to the physical shaping of a rudimentary structure. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome. [GOC:go_curators]
GO:0048646	M8071	GO	GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	The developmental process pertaining to the initial formation of an anatomical structure from unspecified parts. This process begins with the specific processes that contribute to the appearance of the discrete structure and ends when the structural rudiment is recognizable. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome. [GOC:dph, GOC:jid, GOC:tb]
GO:0071695	M12218	GO	GOBP_ANATOMICAL_STRUCTURE_MATURATION	A developmental process, independent of morphogenetic (shape) change, that is required for an anatomical structure to attain its fully functional state. [GOC:mah]
GO:0060033	M12324	GO	GOBP_ANATOMICAL_STRUCTURE_REGRESSION	The developmental process in which an anatomical stucture is destroyed as a part of its normal progression. [GOC:dph]
GO:0006702	M12293	GO	GOBP_ANDROGEN_BIOSYNTHETIC_PROCESS	The chemical reactions and pathways resulting in the formation of androgens, C19 steroid hormones that can stimulate the development of male sexual characteristics. [ISBN:0198506732]
GO:0006710	M22461	GO	GOBP_ANDROGEN_CATABOLIC_PROCESS	The chemical reactions and pathways resulting in the breakdown of androgens, C19 steroid hormones that can stimulate the development of male sexual characteristics. [ISBN:0198506732]
GO:0008209	M13960	GO	GOBP_ANDROGEN_METABOLIC_PROCESS	The chemical reactions and pathways involving androgens, C19 steroid hormones that can stimulate the development of male sexual characteristics. [ISBN:0198506732]
GO:0030521	M15861	GO	GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	The series of molecular signals initiated by androgen binding to its receptor, and ending with the regulation of a downstream cellular process, e.g. transcription. [GOC:mah]
GO:0060978	M42882	GO	GOBP_ANGIOGENESIS_INVOLVED_IN_CORONARY_VASCULAR_MORPHOGENESIS	Blood vessel formation in the heart when new vessels emerge from the proliferation of pre-existing blood vessels. [GOC:mtg_heart]
GO:0060055	M15711	GO	GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING	Blood vessel formation when new vessels emerge from the proliferation of pre-existing blood vessels and contribute to the series of events that restore integrity to a damaged tissue, following an injury. [GOC:dph, PMID:15039218]
GO:0048645	M23872	GO	GOBP_ANIMAL_ORGAN_FORMATION	The process pertaining to the initial formation of an animal organ from unspecified parts. The process begins with the specific processes that contribute to the appearance of the discrete structure, such as inductive events, and ends when the structural rudiment of the organ is recognizable, such as a condensation of mesenchymal cells into the organ rudiment. Organs are a natural part or structure in an animal or a plant, capable of performing some special action (termed its function), which is essential to the life or well-being of the whole. The heart and lungs are organs of animals, and the petal and leaf are organs of plants. In animals the organs are generally made up of several tissues, one of which usually predominates, and determines the principal function of the organ. [GOC:dph, GOC:jid]
GO:0048799	M23889	GO	GOBP_ANIMAL_ORGAN_MATURATION	A developmental process, independent of morphogenetic (shape) change, that is required for an animal organ to attain its fully functional state. An organ is a tissue or set of tissues that work together to perform a specific function or functions. [GOC:curators]
GO:0009887	M12326	GO	GOBP_ANIMAL_ORGAN_MORPHOGENESIS	Morphogenesis of an animal organ. An organ is defined as a tissue or set of tissues that work together to perform a specific function or functions. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions. [GOC:dgh, GOC:go_curators, ISBN:0471245208, ISBN:0721662544]
GO:0031100	M23002	GO	GOBP_ANIMAL_ORGAN_REGENERATION	The regrowth of a lost or destroyed animal organ. [GOC:mah]
GO:0043276	M23590	GO	GOBP_ANOIKIS	Apoptosis triggered by inadequate or inappropriate adherence to substrate e.g. after disruption of the interactions between normal epithelial cells and the extracellular matrix. [GOC:jl, http://www.copewithcytokines.de/]
GO:0021960	M22929	GO	GOBP_ANTERIOR_COMMISSURE_MORPHOGENESIS	Generation of a long process of a CNS neuron, that carries efferent (outgoing) action potentials from the cell body in one half of the cerebral cortex towards target cells in the contralateral half. This axonal process is a member of those that make up the anterior commissure, a small midline fiber tract that lies at the anterior end of the corpus callosum. [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0878937420]
GO:0097065	M24735	GO	GOBP_ANTERIOR_HEAD_DEVELOPMENT	The process whose specific outcome is the progression of the anterior part of the head over time, from its formation to the mature structure. [GOC:yaf, PMID:14695376, PMID:15857913]
GO:0008089	M29064	GO	GOBP_ANTEROGRADE_AXONAL_TRANSPORT	The directed movement of organelles or molecules along microtubules from the cell body toward the cell periphery in nerve cell axons. [ISBN:0815316194]
GO:0098957	M34274	GO	GOBP_ANTEROGRADE_AXONAL_TRANSPORT_OF_MITOCHONDRION	The directed movement of mitochondria along microtubules in axons away from the cell body and towards the presynapse. [GOC:dos]
GO:0098937	M24834	GO	GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT	The directed movement of organelles or molecules along microtubules from the cell body toward the postsynapse in dendrites. [ISBN:0815316194]
GO:0098971	M42974	GO	GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT_OF_NEUROTRANSMITTER_RECEPTOR_COMPLEX	The directed movement of a neurotransmitter receptor complex along microtubules in nerve cell dendrites towards the postsynapse. [GOC:dos]
GO:1990048	M34331	GO	GOBP_ANTEROGRADE_NEURONAL_DENSE_CORE_VESICLE_TRANSPORT	The directed movement of substances in neuronal dense core vesicles along axonal microtubules towards the presynapse. [GOC:kmv, PMID:23358451]
GO:0019731	M22882	GO	GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	An immune response against bacteria mediated through a body fluid. Examples of this process are the antibacterial humoral responses in Mus musculus and Drosophila melanogaster. [GOC:go_curators, GOC:mtg_sensu]
GO:0140367	M45932	GO	GOBP_ANTIBACTERIAL_INNATE_IMMUNE_RESPONSE	An defense response against a bacteria mediated through an innate immune response. An innate immune response is mediated by germline encoded components that directly recognize components of potential pathogens. [PMID:16177355, PMID:23006328]
GO:0002778	M40332	GO	GOBP_ANTIBACTERIAL_PEPTIDE_PRODUCTION	The synthesis or release of an antibacterial peptide during an immune response, resulting in an increase in intracellular or extracellular levels. [GOC:add, ISBN:0781735149, PMID:11807545, PMID:15638771]
GO:0019732	M22883	GO	GOBP_ANTIFUNGAL_HUMORAL_RESPONSE	An immune response against a fungus mediated through a body fluid. An example of this process is the antifungal humoral response in Drosophila melanogaster. [GOC:go_curators, GOC:mtg_sensu]
GO:0061760	M24310	GO	GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE	An defense response against a fungus mediated through an innate immune response. An innate immune response is mediated by germline encoded components that directly recognize components of potential pathogens. [GOC:dph, PMID:22470487]
GO:0019882	M12794	GO	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	The process in which an antigen-presenting cell expresses antigen (peptide or lipid) on its cell surface in association with an MHC protein complex. [GO_REF:0000022, GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]
GO:0019883	M16324	GO	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	The process in which an antigen-presenting cell expresses antigen (peptide or lipid) of endogenous origin on its cell surface in association with an MHC protein complex. [GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]
GO:0002483	M16750	GO	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	The process in which an antigen-presenting cell expresses a peptide antigen of endogenous origin on its cell surface in association with an MHC protein complex. The peptide is typically a fragment of a larger endogenous protein which has been degraded within the cell. [GOC:add, ISBN:0781735149]
GO:0019884	M42695	GO	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	The process in which an antigen-presenting cell expresses antigen (peptide or lipid) of exogenous origin on its cell surface in association with an MHC protein complex. [GOC:add, ISBN:0781735149, PMID:15771591, PMID:15928678]
GO:0002478	M42602	GO	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	The process in which an antigen-presenting cell expresses a peptide antigen of exogenous origin on its cell surface in association with an MHC protein complex. The peptide is typically a fragment of a larger exogenous protein which has been degraded within the cell. [GOC:add, ISBN:0781735149]
GO:0042590	M13990	GO	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	The process in which an antigen-presenting cell expresses a peptide antigen of exogenous origin on its cell surface in association with an MHC class I protein complex. The peptide antigen is typically, but not always, processed from a whole protein. Class I here refers to classical class I molecules. [GOC:add, ISBN:0781735149, PMID:15771591]
GO:0019886	M42696	GO	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	The process in which an antigen-presenting cell expresses a peptide antigen of exogenous origin on its cell surface in association with an MHC class II protein complex. The peptide antigen is typically, but not always, processed from a whole protein. [GOC:add, ISBN:0781735149, PMID:15771591]
GO:0048003	M23823	GO	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_LIPID_ANTIGEN_VIA_MHC_CLASS_IB	The process in which an antigen-presenting cell expresses lipid antigen in association with an MHC class Ib protein complex on its cell surface, including lipid extraction, degradation, and transport steps for the lipid antigen both prior to and following assembly with the MHC protein complex. The lipid antigen may originate from an endogenous or exogenous source of lipid. Class Ib here refers to non-classical class I molecules, such as those of the CD1 family. [GOC:add, PMID:10375559, PMID:15928678, PMID:15928680]
GO:0048002	M11444	GO	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	The process in which an antigen-presenting cell expresses peptide antigen in association with an MHC protein complex on its cell surface, including proteolysis and transport steps for the peptide antigen both prior to and following assembly with the MHC protein complex. The peptide antigen is typically, but not always, processed from an endogenous or exogenous protein. [GOC:add, ISBN:0781735149, PMID:15771591]
GO:0002474	M13091	GO	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	The process in which an antigen-presenting cell expresses a peptide antigen on its cell surface in association with an MHC class I protein complex. Class I here refers to classical class I molecules. [GOC:add, ISBN:0781735149, PMID:15224092, PMID:15771591]
GO:0002428	M22252	GO	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_IB	The process in which an antigen-presenting cell expresses peptide antigen in association with an MHC class Ib protein complex on its cell surface. The peptide antigen may originate from an endogenous or exogenous protein. Class Ib here refers to non-classical class I molecules, such as those of the HLA-E family. [GOC:add, PMID:15928678]
GO:0002504	M10260	GO	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	The process in which an antigen-presenting cell expresses antigen (peptide or polysaccharide) on its cell surface in association with an MHC class II protein complex. [GOC:add, ISBN:0781735149, PMID:15531770, PMID:15771591, PMID:16153240]
GO:0002475	M11335	GO	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_VIA_MHC_CLASS_IB	The process in which an antigen-presenting cell expresses antigen (peptide or lipid) on its cell surface in association with an MHC class Ib protein complex. Class Ib here refers to non-classical class I molecules, such as those of the CD1 or HLA-E gene families. [GOC:add, PMID:15928678, PMID:15928680]
GO:0061844	M24313	GO	GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	An immune response against microbes mediated by anti-microbial peptides in body fluid. [PMID:15761415, PMID:24287494]
GO:0019730	M10380	GO	GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	An immune response against microbes mediated through a body fluid. Examples of this process are seen in the antimicrobial humoral response of Drosophila melanogaster and Mus musculus. [GOC:go_curators, GOC:mtg_sensu]
GO:0002775	M22287	GO	GOBP_ANTIMICROBIAL_PEPTIDE_PRODUCTION	The synthesis or release of an antimicrobial peptide during an immune response, resulting in an increase in intracellular or extracellular levels. Such peptides may have protective properties against bacteria, fungi, viruses, or protozoa. [GOC:add, ISBN:0781735149, PMID:11807545, PMID:15638771]
GO:0140374	M40535	GO	GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE	A defense response against viruses mediated through an innate immune response. An innate immune response is mediated by germline encoded components that directly recognize components of potential pathogens. [PMID:31006531]
